"","tic","year","assets.total","cash","shares.outstanding.common","co.stock","financing.net.cash.flow","gross.profit.loss","invested.capital","total.inventories","liabilities.total","net.income.loss","volatility.assumption","risk.free.rate","retained.earnings","retained.earnings.restatement","revenue.total","working.capital","deffered.long.asset.tax","net.deferred.tax.asset","eps","trade.volume","stock.price.trend","price.close.monthly","settlement","was.litigated","quality.rating","market.cap","settlement.dollars","mpl","earnings"
"1267","TTMI",2010,1761.952,216.078,80.262,0.08,-35.368,303.269,1291.136,135.385,929.094,71.531,68,2.5,209.124,0,1179.671,258.299,23.733,18.333,1.02,127056947,3.72482655502392,10.4554661836987,0,FALSE,3,839.176626836026,0,0.356256382028318,0.0975566256041552
"1268","TTMI",2011,1749.069,196.052,81.339,0.081,-55.215,371.127,1291.188,129.43,826.399,41.868,0,0,273.278,0,1428.639,234.394,21.798,13.997,0.52,203693121,-4.63865476190476,14.1625473880064,0,FALSE,3,1151.96744199305,0,0.327529690444886,0.0367165585225412
"1269","TTMI",2012,1676.962,285.433,81.937,0.082,45.068,309.332,1280.371,146.012,924.132,-174.595,0,0,107.836,0,1348.668,395.732,15.263,13.495,-2.13,94962055,-2.4585,10.203012499546,0,FALSE,3,836.004235175298,0,0.240958246410989,0.208761873034536
"1270","TTMI",2013,1673.575,330.554,82.655,0.083,12.985,309.963,1182.834,138.145,968.28,21.877,0,0,128.568,0,1368.215,346.988,0,5.421,0.27,91306483,-0.0385714285714283,8.68845857727322,0,FALSE,3,718.144543704518,0,0.00443938682890441,0.0310757078023311
"1271","COSN",2010,21.673,21.64,10.091,0.001,0,0,21.449,0,0.224,-0.929,0,0,-517.653,0,0,21.446,0,0,-0.09,1509892,-0.026196172248804,1.8694643864272,0,FALSE,2,18.8647651234369,0,0.0140126618292357,0.0481421313256479
"1272","COSN",2012,20.227,20.22,10.091,0.001,0,0,19.945,0,0.282,-0.736,0,0,-519.407,0,0,19.942,0,0,-0.07,244367,-0.00550000000000006,1.98168810283284,0,FALSE,2,19.9972146456862,0,0.00277541152522325,0.0353234194119319
"1273","OPLK",2010,259.598,40.711,19.582,0.02,-15.303,52.855,228.649,20.902,30.949,11.079,48,2.22,-214,0,138.809,182.606,0.119,-0.134,0.54,51060798,2.36794258373206,16.7510139829977,0,FALSE,3,328.018355815061,0,0.141361149010772,0.0322368544703086
"1274","OPLK",2011,320.804,52.644,20.118,0.02,1.797,77.214,290.362,24.719,30.442,48.516,51,1.32,-160.869,0,198.803,248.619,8.291,22.784,2.44,62534239,-4.29107142857143,18.5923831940688,0,FALSE,3,374.041565098277,0,0.23079727777665,0.131236537808579
"1275","OPLK",2012,305.189,81.233,19.13,0.019,-23.238,63.165,272.132,19.091,33.057,-2.582,52,0.73,-161.217,0,174.928,204.914,7.151,8.085,-0.13,25939669,-2.521,15.5618608050924,0,FALSE,3,297.698397201418,0,0.161998621602825,0.00835375676650822
"1276","OPLK",2013,325.171,65.014,19.141,0.019,-5.902,73.704,283.201,30.028,41.97,13.371,45,0.62,-150.34,0,183.4,217.699,7.083,7.222,0.7,21722142,1.40379047619048,17.4475566732213,0,FALSE,3,333.963682282128,0,0.0804577112132287,0.0401202307641373
"1277","ENWV",2010,32.474,7.147,9.833,0.01,-35.95,3.604,28.288,3.719,4.186,-8.092,69,1.47,-289.013,0,16.716,26.572,0,0,-0.83,8608024,-0.126815311004785,2.62535325484743,0,FALSE,2,25.8150985549148,0,0.0483040942283232,0.316147931127933
"1278","XXIA",2010,589.883,76.082,67.613,115.59,224.381,227.405,491.48,28.965,298.403,11.208,46.1,1.6,42.641,0,276.815,254.373,0,-0.205,0.17,78746296,8.81257177033493,11.0528882938984,0,FALSE,3,747.318936215356,0,0.797309403298661,0.0153805951421626
"1279","XXIA",2011,634.467,42.729,70.24,132.33,16.74,258.389,544.362,27.239,290.105,23.775,50.5,1.3,66.192,0,308.356,230.545,0,0.791,0.34,129558171,-5.28682738095238,12.7631987592086,0,FALSE,3,896.487080846814,0,0.414224324222636,0.026639089965961
"1280","XXIA",2012,819.249,47.508,74.126,158.933,28.681,347.307,647.498,37.22,371.751,45.46,51.8,0.6,119.585,7.874,413.434,227.309,0,5.855,0.63,95425754,4.6255,13.5976335498661,0,FALSE,3,1007.93818451737,0,0.340169484861985,0.0463315912794402
"1281","XXIA",2013,894.464,34.189,76.849,178.347,21.891,380.314,699.112,47.136,395.352,11.87,48.9,0.6,128.789,0,467.256,122.542,0,5.538,0.16,185018350,-5.88761904761905,16.4805800455107,0,TRUE,3,1266.51609591745,0,0.357245863395617,0.00970839615827624
"1282","ZHNE",2010,90.111,21.174,30.555,0.03,-0.036,50.757,49.415,31.048,40.696,-4.781,94,1.54,-1020.128,0,129.036,49.402,0,0,-0.16,41435511,2.12115263157895,1.72853357229124,0,FALSE,3,52.8153433013587,0,1.22713996741601,0.0925640106532117
"1283","ZHNE",2011,80.732,18.19,30.82,0.031,5.208,45.771,39.527,27.393,41.205,-11.726,94,1.19,-1031.894,0,124.502,43.027,0,0,-0.38,21970668,-1.74389952380952,1.87541577641403,0,FALSE,3,57.8003142290803,0,0.929873548970579,0.202621735819348
"1284","ZHNE",2012,61.724,11.119,31.116,0.031,-4.865,36.6,31.94,21.404,29.784,-9.015,96,0.74,-1040.93,0,115.385,34.868,0,0,-0.29,12361155,-0.52782,0.792818699036788,0,FALSE,3,24.6693466392287,0,0.66575119966426,0.365783501766957
"1285","ZHNE",2013,71.817,15.686,32.249,0.032,1.032,46.499,37.559,19.562,34.258,4.314,94,1.42,-1036.767,0,122.248,39.291,0,0,0.14,138430796,4.36038571428571,2.13095030829709,0,FALSE,3,68.721016492273,0,2.04621651537723,0.0656983879234041
"1286","NVTL",2010,302.108,17.375,31.852,0.032,-1.116,77.696,185.458,43.094,116.705,-33.45,53,2.2,-213.899,0,338.942,87.174,2.103,2.321,-1.06,165098636,1.30882775119617,7.47868396576091,0,FALSE,2,238.211041677417,0,0.175007763021981,0.141736167065344
"1287","NVTL",2011,249.179,47.069,32.262,0.032,-0.305,102.016,166.025,42.279,83.154,-24.892,69,1.2,-238.82,0,402.862,81.113,1.023,1.121,-0.78,140574173,-5.20114880952381,4.88340952234423,0,FALSE,2,157.54855800987,0,1.06506505049919,0.159724470460869
"1288","NVTL",2012,161.531,16.044,33.655,0.034,1.12,83.715,85.447,39.016,76.084,-89.266,63,0.9,-328.064,0,344.288,67.199,0.584,0.614,-2.72,60360486,-1.6315,2.37206509727877,0,FALSE,2,79.831850848917,0,0.687797312928576,1.14668016620639
"1289","NVTL",2013,111.465,2.911,34.097,0.034,2.014,76.641,44.916,27.793,66.549,-43.413,63,0.8,-371.486,0,335.053,40.928,0.081,0.087,-1.28,80075816,0.631666666666667,2.70006626930468,0,FALSE,2,92.0641595844818,0,0.233944875297202,0.474062438596969
"1290","AFOP",2010,68.449,8.04,8.794,0.009,0.321,16.647,58.235,7.439,10.445,6.012,49.95,1.07,-55.712,0,45.406,51.088,0,0,0.7,21629101,12.0218234449761,4.46366530511886,0,FALSE,3,39.2534726932152,0,2.69326273885043,0.156821793783968
"1291","AFOP",2011,71.673,13.82,8.891,0.009,0.393,14.955,63.743,6.763,8.059,4.431,0,0,-51.352,0,42.02,46.327,0,0,0.5,22465377,-9.88759523809524,9.92432036031284,0,FALSE,3,88.2371323235414,0,0.996299482394335,0.0503812837400423
"1292","AFOP",2012,71.353,4.793,8.632,0.009,-14.666,17.603,60.031,6.933,11.322,9.641,0,0,-51.878,0,46.611,39.948,2.468,3.702,1.1,4404996,3.54225,9.36784543090681,0,FALSE,3,80.8632417595876,0,0.378128570344815,0.117422945127898
"1293","AFOP",2013,100.565,18.603,18.408,0.018,2.126,31.293,81.174,10.63,19.391,18.808,0,0,-36.213,0,76.07,57.865,0,6.036,1.06,94176745,3.19190476190476,19.4436137244462,0,FALSE,3,357.918041439605,0,0.164162115496649,0.054516614813597
"1294","LLTI",2010,0.418,0.077,155.341,0.155,0.425,-0.46,-1.068,0.024,3.562,-0.722,0,0,-11.523,0,0.054,-1.207,0,0,-0.01,1270105,-0.00742105263157895,0.0128028207045942,0,FALSE,0,1.98880297107236,0,0.579642002556201,0.781077875784951
"1296","LLTI",2012,4.082,2.995,218.448,0.248,3.317,-1.065,2.148,0.02,3.546,-1.199,0,0,-13.387,0,0.017,2.81,0,0,-0.01,7480963,-0.043875,0.0543301362554938,0,FALSE,0,11.8683096047401,0,0.807562855975046,0.184059910193743
"1297","LLTI",2013,1.815,1.286,290.066,0.32,1.113,-11.559,-5.669,0.034,7.814,-16.391,266.1,2.64,-29.778,0,0.003,0.33,0,0,-0.07,58615988,0.0044,0.149682874990507,0,FALSE,0,43.4179128169963,0,0.0293954802797519,0.467655368086962
"1298","TSTC",2010,239.238,31.02,12.233,0.012,22.878,58.884,116.85,3.123,122.388,24.955,85.59,2.8,73.788,0,131.652,109.638,0,0,2.33,124397191,-8.96219138755981,13.009052623394,0,FALSE,3,159.139740741978,0,0.688919604448617,0.17910604772326
"1299","TSTC",2011,299.85,18.85,12.333,0.012,4.718,48.505,142.766,6.755,157.084,14.926,0,0,92.606,0,109.064,126.663,0,0,1.21,68832268,-4.23914047619048,6.32906310031502,0,FALSE,3,78.0563352161851,0,0.669789573748993,0.191181535216448
"1300","TSTC",2012,268.925,8.536,12.333,0.012,-5.303,23.921,115.46,6.301,153.465,-24.445,0,0,70.049,0,57.892,93.452,0,0,-1.76,12455702,-2.12705,2.35268688745497,0,FALSE,3,29.0156873829821,0,0.904093957994108,0.748080847215453
"1302","EXNT",2010,0.056,0.008,43.03,0.002,0.117,0,-1.37,0,1.426,-0.259,2.04,0.38,-6.427,0,0,-1.375,0,0,-0.01,2663970,-0.0711648325358852,0.094378869175574,0,FALSE,0,4.06112274062495,0,0.754033536929718,0.105955920931802
"1303","EXNT",2011,0.055,0.012,45.139,0.002,0.173,0,-1.479,0,1.534,-0.275,115,0.63,-6.701,0,0,-1.52,0,0,-0.01,1177732,-0.0122904761904762,0.0526454649386972,0,FALSE,0,2.37636364186785,0,0.233457453643686,0.18994988479339
"1304","EXNT",2012,0.048,0.008,47.982,0.002,0.133,0,-1.509,0,1.557,-0.278,133,0.37,-6.979,0,0,-1.548,0,0,-0.01,2447350,0.025435,0.0984999083801401,0,FALSE,0,4.72622260389588,0,0.258223590440702,0.101522937071241
"1307","VSYS",2010,2.049,0.819,21.841,0.029,0.266,2.136,0.141,0.54,1.908,-1.339,0,0,-2.882,0,3.913,0.984,0,0,-0.07,2960107,0.027372966507177,0.145433638485212,0,FALSE,2,3.17641609815551,0,0.188216198070025,0.48131918261206
"1308","VSYS",2011,1.17,0.166,76.474,0.097,0.48,1.965,-0.157,0.516,1.327,-2.835,180,2.24,-5.653,0,3.414,0.131,0,0,-0.04,7971759,-0.234978571428571,0.166278414044003,0,FALSE,2,12.7159754356011,0,1.41316341498415,0.240560389212123
"1309","VSYS",2012,1.445,0.409,86.734,0.11,1.565,2.159,-2.513,0.349,3.958,-2.69,0,0,-8.627,0,3.618,0.45,0,0,-0.03,11458752,0.00305,0.0537255171855858,0,FALSE,2,4.6598290075746,0,0.0567700444737328,0.558393880069502
"1310","VSYS",2013,1.26,0.163,97.075,0.113,0.602,2.503,-4.531,0.501,5.791,-2.896,0,0,-10.972,0,3.887,0.235,0,0,-0.03,16582864,-0.0224952380952381,0.0915261323433749,0,FALSE,2,8.88489929723312,0,0.245779402224095,0.327775240053302
"1311","UNXL",2010,13.216,13.05,7.132,0.007,13.879,0.223,12.788,0,0.428,-3.818,143.79,2.09,-53.726,0,0.244,12.7,0,0,-1.05,5239130,4.3338038277512,0.739792000670319,0,FALSE,0,5.27619654878071,0,5.85813826565356,1.41931786103203
"1312","UNXL",2011,8.388,7.217,7.142,0.007,0.073,0.148,8.301,0,0.087,-8.569,98.78,1.46,-62.295,0,0.195,7.134,0,0,-1.2,4737383,-1.71171690476191,6.51147530768208,0,FALSE,0,46.5049566474654,0,0.262876970867487,0.184290033102678
"1313","UNXL",2012,14.715,13.001,9.854,0.01,12.372,0.05,14.366,0,0.349,-9.018,63.63,0.765,-71.314,0,0.076,12.812,0,0,-1.11,20666693,6.289725,6.31439138642472,0,FALSE,0,62.2220127218292,0,0.996093624085806,0.175788913304675
"1314","UNXL",2013,55.292,39.37,12.245,0.012,44.922,5.073,49.238,0,6.054,-15.181,94.76,1.2,-86.494,0,5.082,33.327,0,0,-1.32,266223494,-3.79861904761905,19.1522579490971,0,TRUE,0,234.519398586693,0,0.198337922229067,0.0689213774954526
"1315","CBAK",2010,457.336,22.589,62.891,0.064,22.466,36.913,180.323,64.048,306.903,-32.783,59.46,3.54,15.783,0,214.803,-70.848,1.68,7.849,-0.53,180419484,-0.96799043062201,2.0215251443827,0,FALSE,0,127.135737855372,0,0.478841647511439,0.262178287256399
"1316","CBAK",2011,475.242,24.858,63.094,0.064,-2.8,40.583,152.706,67.141,339.968,-24.537,50.9,3.06,-0.96,0,218.953,-105.371,1.749,7.002,-0.39,62079661,-1.1438119047619,1.28414488463831,0,FALSE,0,81.0218373513694,0,0.890718733100019,0.303704048246742
"1317","CBAK",2012,442.95,9.272,63.095,0.064,-0.455,15.173,103.039,65.384,371.154,-65.807,0,0,-65.243,0,205.671,-151.764,1.737,4.978,-1.04,25728147,1.09155,0.859365721141622,0,FALSE,0,54.2216801754306,0,1.27018098714705,1.21019488491863
"1318","CBAK",2013,340.605,13.998,12.62,0.013,-0.058,-1.656,-43.272,57.275,383.877,-116.029,0,0,-180.67,0,185.553,-204.086,0,-0.78,-9.19,23691789,0.386709523809524,1.59045242994674,0,FALSE,0,20.0715096659278,0,0.243144350958346,5.77823003502705
"1319","STX",2010,8247,2263,470.241,0,-344,3957,4897,757,5523,1609,54,1.9,-1127,-31,11395,2421,395,505,3.28,3833108920,-3.47264354066986,15.5950715381586,0,FALSE,0,7333.44203517526,0,0.222675704447579,0.21032285693428
"1320","STX",2011,9225,2677,424.612,0,131,2885,5415,872,6762,511,53,1.35,-1517,0,10971,2962,374,462,1.13,2698485524,1.86656071428571,14.5645736117096,0,FALSE,0,6184.29273041524,0,0.12815759417667,0.0775855188161158
"1321","STX",2012,10106,1707,396.033,0,-3118,5460,6360,909,6609,2862,50,0.75,-1453,0,14939,2914,396,490,6.72,2853039978,9.626,27.4590227494791,0,FALSE,0,10874.6791565445,0,0.350558724825071,0.244728301560822
"1322","STX",2013,9243,1708,359.437,0,-2222,4735,6280,854,5737,1838,52,0.8,-1791,0,14351,2801,456,554,4.97,1184024983,18.2701380952381,41.4822352414303,0,FALSE,0,14910.250188474,0,0.440432825977295,0.11981032292677
"1324","DGNG",2010,63.633,6.563,22.072,0.023,6.985,6.531,23.482,11.399,47.588,-4.046,0,0,-6.595,0,64.927,-1.772,0,0,-0.18,514358,0.116842105263158,0.403027519350088,0,FALSE,2,8.89562340709514,0,0.289910985362921,0.446619626099636
"1325","DTSI",2010,172.295,41.744,17.325,0.003,-17.871,29.284,147.568,0,24.727,16.041,50,1.9,41.78,0,87.096,95.394,12.192,17.743,0.94,34327888,17.9221770334928,36.0850484594226,0,FALSE,3,625.173464559497,0,0.496664901355092,0.0260495701164715
"1326","DTSI",2011,159.47,46.944,16.536,0.003,-29.51,34.956,145.802,0,13.668,18.269,49,1.7,60.202,0,96.922,90.891,13.574,14.87,1.08,33651560,-20.1900238095238,37.3762130649829,0,FALSE,3,618.053059242558,0,0.540183773418165,0.0288953832246807
"1327","DTSI",2012,247.127,57.831,18.208,0.003,25.338,17.447,210.926,0,66.201,-15.898,49,0.6,26.984,0,100.649,64.248,0.63,2.628,-0.91,32091748,-11.411,24.4195529053612,0,FALSE,3,444.631219300817,0,0.467289472670679,0.0372652195364401
"1328","DTSI",2013,241.798,66.025,17.279,0.003,-23.727,21.419,213.112,0,58.686,15.755,44,0.7,42.827,0,125.148,71.553,11.667,17.454,0.87,17687981,4.59951904761905,20.1582388618945,0,FALSE,3,348.314209294675,0,0.22817067895319,0.0431585321495806
"1329","NTGR",2010,780.321,126.173,36.173,0.036,22.849,312.686,500.436,127.394,279.885,50.909,50,1.74,184.292,0,902.052,413.321,7.112,26.444,1.44,98883557,11.8746650717703,25.5196179406025,0,FALSE,3,923.121139765414,0,0.465315158691204,0.0564271770585137
"1330","NTGR",2011,971.37,208.898,37.647,0.038,33.637,384.79,638.757,163.724,332.613,91.368,50.31,1.63,274.476,0,1181.018,525.268,7.977,31.065,2.46,121474348,-0.0430833333333283,34.3857771807236,0,FALSE,3,1294.5213535227,0,0.00125294051394832,0.0715412069086244
"1331","NTGR",2012,1034.569,149.032,38.342,0.038,15.399,400.328,754.611,174.903,279.958,86.539,52.09,0.64,360.146,0,1271.921,603.279,16.856,39.547,2.27,107045685,-1.103475,36.3707761720053,0,FALSE,3,1394.52829998703,0,0.0303396054783497,0.0624127455863102
"1332","NTGR",2013,1093.93,143.009,36.84,0.037,-53.192,427.037,773.783,224.456,320.147,55.217,48.05,0.72,351.845,0,1369.633,500.028,20.235,47.474,1.44,91281150,-7.30322857142857,32.3188053822385,0,FALSE,3,1190.62479028167,0,0.225974583065568,0.0445561023363624
"1333","SCRA",2012,26.534,0.695,619.328,0.062,4.175,10.451,6.608,0.631,22.107,-17.458,95,0.36,-248.514,0,19.791,-13.6,0,0,-0.04,92906599,-0.01905,0.0418161538439313,0,FALSE,0,25.8979149278543,0,0.455565570929826,0.956568127936642
"1334","SCRA",2013,26.699,3.382,9.806,0.001,2.518,10.215,24.004,0.467,2.736,-17.916,108,0.18,-266.43,0,15.641,6.837,0,0,-3.92,30129873,18.9516619047619,12.1140536067029,0,FALSE,0,118.790409667328,0,1.56443602777816,0.323591105609027
"1335","SNX",2010,2499.861,88.038,35.57,0.036,93.846,507.901,1133.16,912.237,1507.034,127.948,42,1.3,707.228,-3.727,8614.141,895.185,0.605,30.112,3.68,62991929,1.85925837320574,27.8389949622904,0,FALSE,3,990.233050808671,0,0.0667861169458242,0.132188680122425
"1336","SNX",2011,2833.295,67.571,36.164,0.037,-114.443,655.171,1392.28,975.047,1664.837,150.331,41.14,1.11,859.55,0,10409.84,1066.162,0.59,20.245,4.2,54769382,-3.80721428571428,30.4440910424117,0,FALSE,3,1100.98010845778,0,0.125055935498631,0.137957805807011
"1337","SNX",2012,2963.262,163.699,36.628,0.037,-137.492,681.367,1400.507,923.34,1643.907,151.376,39.75,0.7,1016.305,0,10285.507,1085.754,0.619,13.933,4.14,59244442,-0.609000000000002,35.1413932595818,0,FALSE,3,1287.15895231196,0,0.0173299901771524,0.11780978544074
"1338","SNX",2013,3325.889,151.622,37.21,0.038,-8.366,680.326,1477.046,1095.107,1914.248,152.237,38.71,1.61,1152.305,0,10845.164,1142.355,7.867,25.978,4.13,46717917,30.75,47.587134230091,0,FALSE,3,1770.71726470169,0,0.646183059717761,0.086788163792987
"1339","ENTN",2010,49.081,19.028,3.876,0.004,-0.099,16.093,35.387,8.96,13.694,-1.456,106.9,2.2,-90.063,0,78.992,28.823,0,0,-0.38,601256,-1.16936363636364,2.83471921569404,0,FALSE,0,10.9873716800301,0,0.412514802132645,0.134052077502484
"1340","ENTN",2011,37.716,16.595,3.881,0.004,0.004,4.969,28.075,8.295,9.641,-7.947,79.5,2.1,-98.01,0,66.342,25.35,0,0,-2.05,124151,-1.5392619047619,3.48661229283684,0,FALSE,0,13.5315423084998,0,0.44147779434045,0.58796328006176
"1341","PKT",2010,24.517,7.876,113.15,0.113,5.876,11.987,13.754,2.55,10.763,-2.894,92,1.83,-62.35,0,20.323,12.606,0,0,-0.03,94776799,0.0386181818181818,0.506868306343098,0,FALSE,2,57.3521488627215,0,0.076189774217292,0.0591869714964839
"1342","PKT",2011,60.156,23.9,14.628,0.015,25.88,26.768,46.567,7.625,13.589,3.755,68,1.38,-58.653,0,44.404,44.653,0,0,0.29,48807506,16.1020142857143,9.82812908108545,0,FALSE,2,143.765872198118,0,1.63836007370957,0.0295071419603263
"1343","PKT",2012,167.038,30.933,19.696,0.02,91.809,41.068,146.805,11.24,20.233,5.331,78,0.65,-53.008,0,59.627,144.195,0,0,0.3,76724273,2.85956,20.8984728717132,0,FALSE,2,411.616321681263,0,0.136831050649185,0.0143551158901213
"1344","PKT",2013,179.436,90.774,20.652,0.021,0.156,43.74,148.671,18.836,30.765,-16.284,76,1.09,-71.113,0,74.673,126.876,1.101,-0.589,-0.81,82005203,-3.05142857142857,14.321156757589,0,FALSE,2,295.760529357727,0,0.213071375663253,0.0565596769667904
"1345","MFLX",2010,562.321,99.875,23.917,0.002,-48.526,158.862,361.532,76.933,200.789,29.775,0,0,276.38,0,791.339,166.021,5.506,8.951,1.18,27943430,-0.754282296650718,24.2597701776675,0,FALSE,3,580.220923339273,0,0.0310918978674035,0.0486401969745887
"1346","MFLX",2011,625.745,97.89,24.05,0.002,-1.876,150.241,416.083,87.166,209.662,37.873,0,0,328.504,0,831.561,159.065,6.341,12.423,1.58,17893686,-7.15069047619048,23.0109337874495,0,FALSE,3,553.412957588161,0,0.310751860061001,0.0686630110100857
"1347","MFLX",2012,696.41,82.322,23.763,0.002,-9.63,134.94,441.989,124.77,254.421,29.485,0,0,359.14,0,818.932,155.869,8.622,14.722,1.24,12486394,-5.2545,23.8393544079236,0,FALSE,3,566.494578795489,0,0.22041284801964,0.0520148313910654
"1348","MFLX",2013,610.214,105.15,24.083,0.002,-4.908,56.057,392.191,86.853,218.023,-65.531,0,0,301.332,0,787.644,142.555,11.685,17.594,-2.74,13943540,-4.59309523809524,15.2612676330153,0,FALSE,3,367.537108405909,0,0.300964202223857,0.179539476397914
"1350","XRTX",2010,580.982,90.842,30.276,0.303,4.487,298.204,367.331,195.936,213.651,139.428,0,0,-15.656,0,1601.883,297.405,14.913,23.117,4.63,165566546,0.990933014354065,15.2064428829815,0,FALSE,0,460.390264725148,0,0.065165339585307,0.304476203647977
"1351","XRTX",2011,593.703,132.63,27.568,0.276,-32.779,242.477,369.174,164.18,224.529,28.297,66,1,7.828,0,1448.476,292.355,13.476,22.496,0.96,102719528,-0.354857142857142,11.2449972860346,0,FALSE,0,310.002085181401,0,0.0315568900401468,0.0853712967269672
"1352","XRTX",2012,511.277,117.174,27.024,0.27,-22.477,213.772,374.534,171.605,136.743,17.66,42,0.16,19.671,0,1158.898,295.436,23.929,24.157,0.64,86785949,-5.74403,12.2638789608161,0,FALSE,0,331.419065037094,0,0.468369756286128,0.0521857727106443
"1353","XRTX",2013,404.196,102.992,27.563,0.275,-62.204,186.841,294.824,132.227,109.372,-21.211,0,0,-19.916,0,814.318,232.372,6.583,0,-0.77,45384481,2.19571428571428,10.378842305038,0,FALSE,0,286.072030453761,0,0.211556763382798,0.074189391973538
"1354","LPL",2010,21101.767,1442.605,715.631,1582.416,360.982,5804.755,12032.432,1959.329,11318.495,1022.769,0,0,6187.745,0,22564.598,-36.614,950.693,944.82,1.43,369553622,0.142583732057417,17.1108366704805,0,FALSE,0,12245.0451573327,0,0.00833294915983866,0.0835727689731866
"1355","LPL",2011,21720.27,1310.295,715.631,1544.307,-240.18,4079.885,11958.043,2000.319,12975.317,-665.708,0,0,5244.316,0,20967.881,-1772.44,1229.18,1228.973,-0.93,304259586,-6.84428571428571,13.4964409591172,0,FALSE,0,9658.47154001397,0,0.507117819802875,0.068907055038963
"1356","LPL",2012,23000.931,2199.56,715.631,1682.667,-45.262,6895.193,12867.052,2247.853,13369.823,219.333,0,0,5802.659,0,27679.233,-274.137,1217.799,1217.799,0.31,165082047,3.0405,12.1829771691251,0,FALSE,0,8718.51613451813,0,0.24956953934917,0.0254453403052928
"1357","LPL",2013,20578.33,968.368,715.631,1695.408,-370.513,6857.617,13070.131,1832.022,10346.234,403.808,0,0,6226.942,0,25617.658,893.502,982.705,982.592,0.56,153335526,-1.97714285714286,12.8085748243303,0,FALSE,0,9166.21321011029,0,0.154360878103879,0.043720711139249
"1359","DGLY",2010,17.608,0.623,16.144,0.016,1.001,12.926,12.194,10.088,5.414,-6.545,73.5,1.32,-7.314,0,25.211,10.765,0,0,-0.4,15377914,-0.843925358851674,1.99189816290974,0,FALSE,0,32.1572039420149,0,0.423678968416175,0.200813479046381
"1360","DGLY",2011,13.399,2.27,16.154,0.017,0.852,9.724,11.665,6.683,4.091,-3.962,68.5,1.05,-11.277,0,19.577,10.479,0,0,-0.25,10851511,-1.02801857142857,1.14683210453258,0,FALSE,0,18.5259258166192,0,0.896398494047714,0.217991804564884
"1361","DGLY",2012,13.345,0.703,2.036,0.002,-0.048,10.063,10.427,7.295,5.443,-1.971,69.5,0.44,-13.247,0,17.618,8.896,0,0,-0.97,3334602,2.89144,1.8061886214961,0,FALSE,0,3.67740003336606,0,1.60085163065913,0.537042470789419
"1362","DGLY",2013,13.007,0.455,2.221,0.002,0.654,10.442,9.433,8.046,5.951,-2.498,80,0,-15.745,0,17.826,7.874,0,0,-1.17,8862738,4.54086666666667,7.52502689193752,0,FALSE,0,16.7130847269932,0,0.603435274302057,0.155481171934889
"1363","DLB",2010,1711.772,545.861,112.084,0.112,-184.774,835.429,1494.679,28.338,217.093,283.447,41.7,2.2,1143.723,0,922.713,894.657,19.948,111.159,2.5,139844630,16.7795933014354,60.4336117170396,0,FALSE,3,6773.64093569267,0,0.277653326099395,0.0413677079520817
